Fund Name,Category,Subcategory,Company Name,Sector,P/E Ratio,% of Assets,ISIN,Scheme Code
LIC MF Focused Reg,equity,Flexi Cap,JSW Infrastructure,Industrials,49.9,4.13,INF397L01KE9,152009
LIC MF Focused Reg,equity,Flexi Cap,Lenskart Solutions,Consumer Discretionary,187.9,4.13,INF397L01KE9,152009
LIC MF Focused Reg,equity,Flexi Cap,Tata Power,Energy & Utilities,32,4.11,INF397L01KE9,152009
LIC MF Focused Reg,equity,Flexi Cap,Garware Hi-Tech,Materials,47.16,4.03,INF397L01KE9,152009
LIC MF Focused Reg,equity,Flexi Cap,Tata Motors Passenger Vehicles,Consumer Discretionary,1.54,3.82,INF397L01KE9,152009
LIC MF Focused Reg,equity,Flexi Cap,Sun Pharmaceutical,Healthcare,39.81,3.81,INF397L01KE9,152009
LIC MF Focused Reg,equity,Flexi Cap,Mahin & Mahin Fin,Financial,16.27,3.63,INF397L01KE9,152009
LIC MF Focused Reg,equity,Flexi Cap,Mahindra Lifespace,Real Estate,26.48,3.51,INF397L01KE9,152009
LIC MF Focused Reg,equity,Flexi Cap,Bajaj Auto,Consumer Discretionary,25.45,3.34,INF397L01KE9,152009
LIC MF Focused Reg,equity,Flexi Cap,Metro Brands,Consumer Discretionary,68.91,3.21,INF397L01KE9,152009
LIC MF Focused Reg,equity,Flexi Cap,Divgi Torqtransfer,Consumer Discretionary,66.63,3.11,INF397L01KE9,152009
LIC MF Focused Reg,equity,Flexi Cap,Axis Bank,Financial,15.83,2.89,INF397L01KE9,152009
LIC MF Focused Reg,equity,Flexi Cap,Maruti Suzuki,Consumer Discretionary,30.77,2.83,INF397L01KE9,152009
LIC MF Focused Reg,equity,Flexi Cap,Bharat Forge,Consumer Discretionary,94.68,2.73,INF397L01KE9,152009
LIC MF Focused Reg,equity,Flexi Cap,Shriram Finance,Financial,24.95,2.52,INF397L01KE9,152009
LIC MF Focused Reg,equity,Flexi Cap,Larsen & Toubro,Industrials,34.44,2.45,INF397L01KE9,152009
LIC MF Focused Reg,equity,Flexi Cap,Siemens Energy India,Energy & Utilities,89.35,2.21,INF397L01KE9,152009
LIC MF Focused Reg,equity,Flexi Cap,KSB,Industrials,62.93,2.16,INF397L01KE9,152009
LIC MF Focused Reg,equity,Flexi Cap,Foseco India,Materials,50.81,2.12,INF397L01KE9,152009
Mahindra Manulife Flexi Cap Reg,equity,Flexi Cap,ICICI Bank,Financial,18.66,7.87,INF174V01AP8,149101
Mahindra Manulife Flexi Cap Reg,equity,Flexi Cap,HDFC Bank,Financial,16.23,4.52,INF174V01AP8,149101
Mahindra Manulife Flexi Cap Reg,equity,Flexi Cap,Kotak Bank,Financial,20.46,3.45,INF174V01AP8,149101
Mahindra Manulife Flexi Cap Reg,equity,Flexi Cap,Bharti Airtel,Technology,43.61,3.23,INF174V01AP8,149101
Mahindra Manulife Flexi Cap Reg,equity,Flexi Cap,Bajaj Finance,Financial,33.82,2.91,INF174V01AP8,149101
Mahindra Manulife Flexi Cap Reg,equity,Flexi Cap,Larsen & Toubro,Industrials,34.44,2.43,INF174V01AP8,149101
Mahindra Manulife Flexi Cap Reg,equity,Flexi Cap,Tata Consultancy,Technology,15.39,2.07,INF174V01AP8,149101
Mahindra Manulife Flexi Cap Reg,equity,Flexi Cap,Infosys,Technology,14.43,1.99,INF174V01AP8,149101
Mahindra Manulife Flexi Cap Reg,equity,Flexi Cap,Reliance Ind,Energy & Utilities,21.85,1.99,INF174V01AP8,149101
Mahindra Manulife Flexi Cap Reg,equity,Flexi Cap,Avenue Supermarts,Consumer Staples,87.68,1.82,INF174V01AP8,149101
Mahindra Manulife Flexi Cap Reg,equity,Flexi Cap,Hindustan Unilever,Consumer Staples,34.38,1.72,INF174V01AP8,149101
Mahindra Manulife Flexi Cap Reg,equity,Flexi Cap,Indus Towers,Technology,14.16,1.7,INF174V01AP8,149101
Mahindra Manulife Flexi Cap Reg,equity,Flexi Cap,Eternal,Technology,741.97,1.69,INF174V01AP8,149101
Mahindra Manulife Flexi Cap Reg,equity,Flexi Cap,UNO Minda,Consumer Discretionary,54.37,1.67,INF174V01AP8,149101
Mahindra Manulife Flexi Cap Reg,equity,Flexi Cap,Adani Ports,Industrials,33.72,1.65,INF174V01AP8,149101
Mahindra Manulife Flexi Cap Reg,equity,Flexi Cap,IndusInd Bank,Financial,85.47,1.62,INF174V01AP8,149101
Mahindra Manulife Flexi Cap Reg,equity,Flexi Cap,Dr. Reddy'S Labs,Healthcare,27.34,1.58,INF174V01AP8,149101
Mahindra Manulife Flexi Cap Reg,equity,Flexi Cap,ONGC,Energy & Utilities,7.22,1.56,INF174V01AP8,149101
Mahindra Manulife Flexi Cap Reg,equity,Flexi Cap,Sun Pharmaceutical,Healthcare,39.81,1.53,INF174V01AP8,149101
Mahindra Manulife Flexi Cap Reg,equity,Flexi Cap,TVS Motor,Consumer Discretionary,57.07,1.52,INF174V01AP8,149101
Mahindra Manulife Flexi Cap Reg,equity,Flexi Cap,Tech Mahindra,Technology,28.73,1.45,INF174V01AP8,149101
Mahindra Manulife Flexi Cap Reg,equity,Flexi Cap,Tata Power,Energy & Utilities,32,1.42,INF174V01AP8,149101
Mahindra Manulife Flexi Cap Reg,equity,Flexi Cap,Mankind Pharma,Healthcare,54.65,1.42,INF174V01AP8,149101
Mahindra Manulife Flexi Cap Reg,equity,Flexi Cap,Maruti Suzuki,Consumer Discretionary,30.77,1.39,INF174V01AP8,149101
Mahindra Manulife Flexi Cap Reg,equity,Flexi Cap,Trent,Consumer Discretionary,103.59,1.37,INF174V01AP8,149101
Mahindra Manulife Focused Reg,equity,Flexi Cap,ICICI Bank,Financial,18.66,9.16,INF174V01AD4,148571
Mahindra Manulife Focused Reg,equity,Flexi Cap,Reliance Ind,Energy & Utilities,21.85,6.56,INF174V01AD4,148571
Mahindra Manulife Focused Reg,equity,Flexi Cap,Larsen & Toubro,Industrials,34.44,4.99,INF174V01AD4,148571
Mahindra Manulife Focused Reg,equity,Flexi Cap,HDFC Bank,Financial,16.23,4.62,INF174V01AD4,148571
Mahindra Manulife Focused Reg,equity,Flexi Cap,Grasim,Materials,43.64,4.38,INF174V01AD4,148571
Mahindra Manulife Focused Reg,equity,Flexi Cap,Kotak Bank,Financial,20.46,4.18,INF174V01AD4,148571
Mahindra Manulife Focused Reg,equity,Flexi Cap,SBI,Financial,11.52,3.77,INF174V01AD4,148571
Mahindra Manulife Focused Reg,equity,Flexi Cap,Bajaj Auto,Consumer Discretionary,25.45,3.7,INF174V01AD4,148571
Mahindra Manulife Focused Reg,equity,Flexi Cap,Infosys,Technology,14.43,3.7,INF174V01AD4,148571
Mahindra Manulife Focused Reg,equity,Flexi Cap,NTPC,Energy & Utilities,12.77,3.62,INF174V01AD4,148571
Mahindra Manulife Focused Reg,equity,Flexi Cap,Indus Towers,Technology,14.16,3.56,INF174V01AD4,148571
Mahindra Manulife Focused Reg,equity,Flexi Cap,Adani Ports,Industrials,33.72,3.47,INF174V01AD4,148571
Mahindra Manulife Focused Reg,equity,Flexi Cap,Tech Mahindra,Technology,28.73,3.44,INF174V01AD4,148571
Mahindra Manulife Focused Reg,equity,Flexi Cap,Bajaj Finance,Financial,33.82,3.2,INF174V01AD4,148571
Mahindra Manulife Focused Reg,equity,Flexi Cap,Avenue Supermarts,Consumer Staples,87.68,3.17,INF174V01AD4,148571
Mahindra Manulife Focused Reg,equity,Flexi Cap,Biocon,Healthcare,180.15,2.85,INF174V01AD4,148571
Mahindra Manulife Focused Reg,equity,Flexi Cap,Vodafone Idea,Technology,4.47,2.78,INF174V01AD4,148571
Mahindra Manulife Focused Reg,equity,Flexi Cap,ITC,Consumer Staples,17.56,2.69,INF174V01AD4,148571
Mahindra Manulife Focused Reg,equity,Flexi Cap,ONGC,Energy & Utilities,7.22,2.69,INF174V01AD4,148571
Mahindra Manulife Focused Reg,equity,Flexi Cap,Power Fin.,Financial,5.42,2.55,INF174V01AD4,148571
Mahindra Manulife Focused Reg,equity,Flexi Cap,IndusInd Bank,Financial,85.47,2.52,INF174V01AD4,148571
Mahindra Manulife Focused Reg,equity,Flexi Cap,Sun Pharmaceutical,Healthcare,39.81,2.4,INF174V01AD4,148571
Mahindra Manulife Focused Reg,equity,Flexi Cap,Dr. Reddy'S Labs,Healthcare,27.34,2.25,INF174V01AD4,148571
Mahindra Manulife Focused Reg,equity,Flexi Cap,Jindal Steel,Materials,31.92,2.21,INF174V01AD4,148571
Mahindra Manulife Focused Reg,equity,Flexi Cap,GAIL (India),Energy & Utilities,15.1,2.16,INF174V01AD4,148571
Mirae Asset Flexi Cap Reg,equity,Flexi Cap,HDFC Bank,Financial,16.23,5.47,INF769K01JG8,151414
Mirae Asset Flexi Cap Reg,equity,Flexi Cap,ICICI Bank,Financial,18.66,5.11,INF769K01JG8,151414
Mirae Asset Flexi Cap Reg,equity,Flexi Cap,Reliance Ind,Energy & Utilities,21.85,4.23,INF769K01JG8,151414
Mirae Asset Flexi Cap Reg,equity,Flexi Cap,SBI,Financial,11.52,2.53,INF769K01JG8,151414
Mirae Asset Flexi Cap Reg,equity,Flexi Cap,Bharti Airtel,Technology,43.61,2.33,INF769K01JG8,151414
Mirae Asset Flexi Cap Reg,equity,Flexi Cap,Larsen & Toubro,Industrials,34.44,2.27,INF769K01JG8,151414
Mirae Asset Flexi Cap Reg,equity,Flexi Cap,Axis Bank,Financial,15.83,2.13,INF769K01JG8,151414
Mirae Asset Flexi Cap Reg,equity,Flexi Cap,Infosys,Technology,14.43,1.86,INF769K01JG8,151414
Mirae Asset Flexi Cap Reg,equity,Flexi Cap,Mahindra & Mahindra,Consumer Discretionary,22.82,1.74,INF769K01JG8,151414
Mirae Asset Flexi Cap Reg,equity,Flexi Cap,CG Power,Industrials,116.61,1.71,INF769K01JG8,151414
Mirae Asset Flexi Cap Reg,equity,Flexi Cap,L&T Fin,Financial,27.48,1.62,INF769K01JG8,151414
Mirae Asset Flexi Cap Reg,equity,Flexi Cap,Indus Towers,Technology,14.16,1.58,INF769K01JG8,151414
Mirae Asset Flexi Cap Reg,equity,Flexi Cap,Adani Ports,Industrials,33.72,1.57,INF769K01JG8,151414
Mirae Asset Flexi Cap Reg,equity,Flexi Cap,Divi's Lab,Healthcare,69.89,1.54,INF769K01JG8,151414
Mirae Asset Flexi Cap Reg,equity,Flexi Cap,Lenskart Solutions,Consumer Discretionary,187.9,1.54,INF769K01JG8,151414
Mirae Asset Flexi Cap Reg,equity,Flexi Cap,Welspun,Materials,23.54,1.53,INF769K01JG8,151414
Mirae Asset Flexi Cap Reg,equity,Flexi Cap,JSW Energy,Energy & Utilities,45.04,1.48,INF769K01JG8,151414
Mirae Asset Flexi Cap Reg,equity,Flexi Cap,MCX,Financial,53.89,1.48,INF769K01JG8,151414
Mirae Asset Flexi Cap Reg,equity,Flexi Cap,Cummins India,Industrials,64.21,1.47,INF769K01JG8,151414
Mirae Asset Flexi Cap Reg,equity,Flexi Cap,Billionbrains Garage Ventures,Financial,62.19,1.46,INF769K01JG8,151414
Mirae Asset Flexi Cap Reg,equity,Flexi Cap,Lupin,Healthcare,21.23,1.38,INF769K01JG8,151414
Mirae Asset Flexi Cap Reg,equity,Flexi Cap,SBI Life Insurance,Financial,125.94,1.37,INF769K01JG8,151414
Mirae Asset Flexi Cap Reg,equity,Flexi Cap,The Phoenix Mills,Real Estate,59.87,1.32,INF769K01JG8,151414
Mirae Asset Flexi Cap Reg,equity,Flexi Cap,Mankind Pharma,Healthcare,54.65,1.28,INF769K01JG8,151414
Mirae Asset Flexi Cap Reg,equity,Flexi Cap,Ultratech Cement,Materials,42.3,1.27,INF769K01JG8,151414
Mirae Asset Focused Reg,equity,Flexi Cap,HDFC Bank,Financial,16.23,8.9,INF769K01ES4,147203
Mirae Asset Focused Reg,equity,Flexi Cap,ICICI Bank,Financial,18.66,8.1,INF769K01ES4,147203
Mirae Asset Focused Reg,equity,Flexi Cap,Bharti Airtel,Technology,43.61,5.59,INF769K01ES4,147203
Mirae Asset Focused Reg,equity,Flexi Cap,Infosys,Technology,14.43,4.64,INF769K01ES4,147203
Mirae Asset Focused Reg,equity,Flexi Cap,Axis Bank,Financial,15.83,4.58,INF769K01ES4,147203
Mirae Asset Focused Reg,equity,Flexi Cap,One97 Comm,Industrials,141.67,4.5,INF769K01ES4,147203
Mirae Asset Focused Reg,equity,Flexi Cap,Eternal,Technology,741.97,3.91,INF769K01ES4,147203
Mirae Asset Focused Reg,equity,Flexi Cap,Maruti Suzuki,Consumer Discretionary,30.77,3.69,INF769K01ES4,147203
Mirae Asset Focused Reg,equity,Flexi Cap,Sona BLW Precision,Consumer Discretionary,64.14,3.25,INF769K01ES4,147203
Mirae Asset Focused Reg,equity,Flexi Cap,Arvind Fashions,Consumer Discretionary,51.26,3.18,INF769K01ES4,147203
Mirae Asset Focused Reg,equity,Flexi Cap,Kalpataru Project,Industrials,22.71,3.14,INF769K01ES4,147203
Mirae Asset Focused Reg,equity,Flexi Cap,SKF India (Industrial),Industrials,64.23,2.89,INF769K01ES4,147203
Mirae Asset Focused Reg,equity,Flexi Cap,Gland Pharma,Healthcare,39.51,2.82,INF769K01ES4,147203
Mirae Asset Focused Reg,equity,Flexi Cap,Ratnamani Metals,Materials,36.48,2.8,INF769K01ES4,147203
Mirae Asset Focused Reg,equity,Flexi Cap,Godrej Consumer,Consumer Staples,59.14,2.72,INF769K01ES4,147203
Mirae Asset Focused Reg,equity,Flexi Cap,Syngene Intl,Healthcare,56.11,2.67,INF769K01ES4,147203
Mirae Asset Focused Reg,equity,Flexi Cap,KPIT Technologies,Technology,24.02,2.33,INF769K01ES4,147203
Mirae Asset Focused Reg,equity,Flexi Cap,Siemens Energy India,Energy & Utilities,89.35,2.32,INF769K01ES4,147203
Mirae Asset Focused Reg,equity,Flexi Cap,Sapphire Foods,Consumer Discretionary,,2.32,INF769K01ES4,147203
Mirae Asset Focused Reg,equity,Flexi Cap,Orient Electric,Consumer Discretionary,39.66,2.31,INF769K01ES4,147203
Mirae Asset Focused Reg,equity,Flexi Cap,Gujarat FluoroChem,Materials,75.3,2.31,INF769K01ES4,147203
Mirae Asset Focused Reg,equity,Flexi Cap,FSN E-Commerce,Consumer Discretionary,444.85,2.29,INF769K01ES4,147203
Mirae Asset Focused Reg,equity,Flexi Cap,Sobha,Real Estate,79.67,2.24,INF769K01ES4,147203
Mirae Asset Focused Reg,equity,Flexi Cap,SBI Life Insurance,Financial,125.94,2.04,INF769K01ES4,147203
Mirae Asset Focused Reg,equity,Flexi Cap,Ambuja Cements,Materials,23.29,1.98,INF769K01ES4,147203
Mirae Asset Nifty Total Market Index Reg,equity,Flexi Cap,HDFC Bank,Financial,16.23,5.63,INF769K01MA5,152970
Mirae Asset Nifty Total Market Index Reg,equity,Flexi Cap,ICICI Bank,Financial,18.66,4.44,INF769K01MA5,152970
Mirae Asset Nifty Total Market Index Reg,equity,Flexi Cap,Reliance Ind,Energy & Utilities,21.85,4.41,INF769K01MA5,152970
Mirae Asset Nifty Total Market Index Reg,equity,Flexi Cap,Bharti Airtel,Technology,43.61,2.77,INF769K01MA5,152970
Mirae Asset Nifty Total Market Index Reg,equity,Flexi Cap,Larsen & Toubro,Industrials,34.44,2.36,INF769K01MA5,152970
Mirae Asset Nifty Total Market Index Reg,equity,Flexi Cap,Infosys,Technology,14.43,2.01,INF769K01MA5,152970
Mirae Asset Nifty Total Market Index Reg,equity,Flexi Cap,SBI,Financial,11.52,1.98,INF769K01MA5,152970
Mirae Asset Nifty Total Market Index Reg,equity,Flexi Cap,Axis Bank,Financial,15.83,1.82,INF769K01MA5,152970
Mirae Asset Nifty Total Market Index Reg,equity,Flexi Cap,Kotak Bank,Financial,20.46,1.4,INF769K01MA5,152970
Mirae Asset Nifty Total Market Index Reg,equity,Flexi Cap,ITC,Consumer Staples,17.56,1.37,INF769K01MA5,152970
Mirae Asset Nifty Total Market Index Reg,equity,Flexi Cap,Mahindra & Mahindra,Consumer Discretionary,22.82,1.34,INF769K01MA5,152970
Mirae Asset Nifty Total Market Index Reg,equity,Flexi Cap,Bajaj Finance,Financial,33.82,1.2,INF769K01MA5,152970
Mirae Asset Nifty Total Market Index Reg,equity,Flexi Cap,Tata Consultancy,Technology,15.39,1.14,INF769K01MA5,152970
Mirae Asset Nifty Total Market Index Reg,equity,Flexi Cap,Hindustan Unilever,Consumer Staples,34.38,0.94,INF769K01MA5,152970
Mirae Asset Nifty Total Market Index Reg,equity,Flexi Cap,Sun Pharmaceutical,Healthcare,39.81,0.94,INF769K01MA5,152970
Mirae Asset Nifty Total Market Index Reg,equity,Flexi Cap,NTPC,Energy & Utilities,12.77,0.91,INF769K01MA5,152970
Mirae Asset Nifty Total Market Index Reg,equity,Flexi Cap,Eternal,Technology,741.97,0.89,INF769K01MA5,152970
Mirae Asset Nifty Total Market Index Reg,equity,Flexi Cap,Maruti Suzuki,Consumer Discretionary,30.77,0.85,INF769K01MA5,152970
Mirae Asset Nifty Total Market Index Reg,equity,Flexi Cap,Tata Steel,Materials,21.96,0.85,INF769K01MA5,152970
Mirae Asset Nifty Total Market Index Reg,equity,Flexi Cap,BSE,Financial,62.34,0.84,INF769K01MA5,152970
Mirae Asset Nifty Total Market Index Reg,equity,Flexi Cap,Titan,Consumer Discretionary,78.05,0.83,INF769K01MA5,152970
Mirae Asset Nifty Total Market Index Reg,equity,Flexi Cap,Hindalco Ind,Materials,15.99,0.81,INF769K01MA5,152970
Mirae Asset Nifty Total Market Index Reg,equity,Flexi Cap,Bharat Electronics,Industrials,50.4,0.73,INF769K01MA5,152970
Mirae Asset Nifty Total Market Index Reg,equity,Flexi Cap,Ultratech Cement,Materials,42.3,0.67,INF769K01MA5,152970
Mirae Asset Nifty Total Market Index Reg,equity,Flexi Cap,Adani Ports,Industrials,33.72,0.66,INF769K01MA5,152970
Motilal Oswal BSE 1000 Index Reg,equity,Flexi Cap,HDFC Bank,Financial,16.23,5.66,INF247L01FN7,153597
Motilal Oswal BSE 1000 Index Reg,equity,Flexi Cap,ICICI Bank,Financial,18.66,4.48,INF247L01FN7,153597
Motilal Oswal BSE 1000 Index Reg,equity,Flexi Cap,Reliance Ind,Energy & Utilities,21.85,4.45,INF247L01FN7,153597
Motilal Oswal BSE 1000 Index Reg,equity,Flexi Cap,Bharti Airtel,Technology,43.61,2.6,INF247L01FN7,153597
Motilal Oswal BSE 1000 Index Reg,equity,Flexi Cap,Larsen & Toubro,Industrials,34.44,2.38,INF247L01FN7,153597
Motilal Oswal BSE 1000 Index Reg,equity,Flexi Cap,Infosys,Technology,14.43,2.02,INF247L01FN7,153597
Motilal Oswal BSE 1000 Index Reg,equity,Flexi Cap,SBI,Financial,11.52,2,INF247L01FN7,153597
Motilal Oswal BSE 1000 Index Reg,equity,Flexi Cap,Axis Bank,Financial,15.83,1.83,INF247L01FN7,153597
Motilal Oswal BSE 1000 Index Reg,equity,Flexi Cap,Kotak Bank,Financial,20.46,1.41,INF247L01FN7,153597
Motilal Oswal BSE 1000 Index Reg,equity,Flexi Cap,ITC,Consumer Staples,17.56,1.38,INF247L01FN7,153597
Motilal Oswal BSE 1000 Index Reg,equity,Flexi Cap,Mahindra & Mahindra,Consumer Discretionary,22.82,1.35,INF247L01FN7,153597
Motilal Oswal BSE 1000 Index Reg,equity,Flexi Cap,Bajaj Finance,Financial,33.82,1.21,INF247L01FN7,153597
Motilal Oswal BSE 1000 Index Reg,equity,Flexi Cap,Tata Consultancy,Technology,15.39,1.14,INF247L01FN7,153597
Motilal Oswal BSE 1000 Index Reg,equity,Flexi Cap,Sun Pharmaceutical,Healthcare,39.81,0.97,INF247L01FN7,153597
Motilal Oswal BSE 1000 Index Reg,equity,Flexi Cap,Hindustan Unilever,Consumer Staples,34.38,0.95,INF247L01FN7,153597
Motilal Oswal BSE 1000 Index Reg,equity,Flexi Cap,NTPC,Energy & Utilities,12.77,0.92,INF247L01FN7,153597
Motilal Oswal BSE 1000 Index Reg,equity,Flexi Cap,Eternal,Technology,741.97,0.89,INF247L01FN7,153597
Motilal Oswal BSE 1000 Index Reg,equity,Flexi Cap,Maruti Suzuki,Consumer Discretionary,30.77,0.87,INF247L01FN7,153597
Motilal Oswal BSE 1000 Index Reg,equity,Flexi Cap,Tata Steel,Materials,21.96,0.86,INF247L01FN7,153597
Motilal Oswal BSE 1000 Index Reg,equity,Flexi Cap,Titan,Consumer Discretionary,78.05,0.83,INF247L01FN7,153597
Motilal Oswal BSE 1000 Index Reg,equity,Flexi Cap,Hindalco Ind,Materials,15.99,0.81,INF247L01FN7,153597
Motilal Oswal BSE 1000 Index Reg,equity,Flexi Cap,Bharat Electronics,Industrials,50.4,0.73,INF247L01FN7,153597
Motilal Oswal BSE 1000 Index Reg,equity,Flexi Cap,Ultratech Cement,Materials,42.3,0.67,INF247L01FN7,153597
Motilal Oswal BSE 1000 Index Reg,equity,Flexi Cap,Power Grid,Energy & Utilities,16.81,0.66,INF247L01FN7,153597
Motilal Oswal BSE 1000 Index Reg,equity,Flexi Cap,Shriram Finance,Financial,24.95,0.66,INF247L01FN7,153597
Motilal Oswal Diversified Equity Flexicap Passive FoF Reg,equity,Flexi Cap,Motilal Oswal Nifty Smallcap 250 Index Direct-G,Unspecified,,34.67,INF247L01GM7,154113
Motilal Oswal Diversified Equity Flexicap Passive FoF Reg,equity,Flexi Cap,Motilal Oswal Nifty Midcap 150 Index Direct-G,Unspecified,,33.79,INF247L01GM7,154113
Motilal Oswal Diversified Equity Flexicap Passive FoF Reg,equity,Flexi Cap,Motilal Oswal Nifty 100 ETF-G,Unspecified,,31.41,INF247L01GM7,154113
Motilal Oswal Flexi Cap Reg,equity,Flexi Cap,CG Power,Industrials,116.61,6.6,INF247L01478,129048
Motilal Oswal Flexi Cap Reg,equity,Flexi Cap,Kalyan Jewellers,Consumer Discretionary,29.2,6.25,INF247L01478,129048
Motilal Oswal Flexi Cap Reg,equity,Flexi Cap,Eternal,Technology,741.97,5.33,INF247L01478,129048
Motilal Oswal Flexi Cap Reg,equity,Flexi Cap,Coforge,Technology,41.65,4.85,INF247L01478,129048
Motilal Oswal Flexi Cap Reg,equity,Flexi Cap,Persistent Systems,Technology,39.58,4.62,INF247L01478,129048
Motilal Oswal Flexi Cap Reg,equity,Flexi Cap,Waaree Energies,Energy & Utilities,22.16,4.13,INF247L01478,129048
Motilal Oswal Flexi Cap Reg,equity,Flexi Cap,Shriram Finance,Financial,24.95,4.12,INF247L01478,129048
Motilal Oswal Flexi Cap Reg,equity,Flexi Cap,Ather Energy,Consumer Discretionary,,3.88,INF247L01478,129048
Motilal Oswal Flexi Cap Reg,equity,Flexi Cap,MCX,Financial,53.89,3.65,INF247L01478,129048
Motilal Oswal Flexi Cap Reg,equity,Flexi Cap,IndusInd Bank,Financial,85.47,3.56,INF247L01478,129048
Motilal Oswal Flexi Cap Reg,equity,Flexi Cap,Samvardhana Motherson,Consumer Discretionary,39.99,3.55,INF247L01478,129048
Motilal Oswal Flexi Cap Reg,equity,Flexi Cap,Piramal Finance,Financial,32.15,3.25,INF247L01478,129048
Motilal Oswal Flexi Cap Reg,equity,Flexi Cap,Ashok Leyland,Industrials,27.8,3.24,INF247L01478,129048
Motilal Oswal Flexi Cap Reg,equity,Flexi Cap,Apollo Hospitals,Healthcare,65.89,3.2,INF247L01478,129048
Motilal Oswal Flexi Cap Reg,equity,Flexi Cap,Onesource Specialty Pharma,Healthcare,,3.06,INF247L01478,129048
Motilal Oswal Flexi Cap Reg,equity,Flexi Cap,Polycab India,Industrials,53.8,3.06,INF247L01478,129048
Motilal Oswal Flexi Cap Reg,equity,Flexi Cap,HDFC AMC,Financial,41.99,2.98,INF247L01478,129048
Motilal Oswal Flexi Cap Reg,equity,Flexi Cap,Siemens,Diversified,45.8,2.97,INF247L01478,129048
Motilal Oswal Flexi Cap Reg,equity,Flexi Cap,Aditya Infotech,Technology,115.03,2.77,INF247L01478,129048
Motilal Oswal Flexi Cap Reg,equity,Flexi Cap,Bharat Electronics,Industrials,50.4,2.61,INF247L01478,129048
Motilal Oswal Flexi Cap Reg,equity,Flexi Cap,Suzlon Energy,Industrials,24.71,2.59,INF247L01478,129048
Motilal Oswal Flexi Cap Reg,equity,Flexi Cap,Interglobe Aviation,Industrials,,2.48,INF247L01478,129048
Motilal Oswal Flexi Cap Reg,equity,Flexi Cap,PG Electroplast,Industrials,82.04,2.32,INF247L01478,129048
Motilal Oswal Flexi Cap Reg,equity,Flexi Cap,ICICI Prudential Asset Management,Financial,49.98,1.7,INF247L01478,129048
Motilal Oswal Flexi Cap Reg,equity,Flexi Cap,Muthoot Finance,Financial,11.57,1,INF247L01478,129048
Motilal Oswal Focused Reg,equity,Flexi Cap,Aditya Infotech,Technology,115.03,4.87,INF247L01155,122387
Motilal Oswal Focused Reg,equity,Flexi Cap,ICICI Prudential Asset Management,Financial,49.98,4.39,INF247L01155,122387
Motilal Oswal Focused Reg,equity,Flexi Cap,Persistent Systems,Technology,39.58,4.24,INF247L01155,122387
Motilal Oswal Focused Reg,equity,Flexi Cap,CG Power,Industrials,116.61,4.17,INF247L01155,122387
Motilal Oswal Focused Reg,equity,Flexi Cap,AU Small Fin Bank,Financial,29.99,4.08,INF247L01155,122387
Motilal Oswal Focused Reg,equity,Flexi Cap,Eternal,Technology,741.97,4.07,INF247L01155,122387
Motilal Oswal Focused Reg,equity,Flexi Cap,Apollo Hospitals,Healthcare,65.89,3.97,INF247L01155,122387
Motilal Oswal Focused Reg,equity,Flexi Cap,Gabriel India,Consumer Discretionary,70.15,3.79,INF247L01155,122387
Motilal Oswal Focused Reg,equity,Flexi Cap,Aditya Vision,Consumer Discretionary,70.62,3.5,INF247L01155,122387
Motilal Oswal Focused Reg,equity,Flexi Cap,ABB India,Industrials,95.8,3.47,INF247L01155,122387
Motilal Oswal Focused Reg,equity,Flexi Cap,Titan,Consumer Discretionary,78.05,3.31,INF247L01155,122387
